TargetID	ProbeID	1377192003_A.AVG_Signal	1377192003_A.Detection Pval	1377192003_B.AVG_Signal	1377192003_B.Detection Pval	1377192003_C.AVG_Signal	1377192003_C.Detection Pval	1377192003_D.AVG_Signal	1377192003_D.Detection Pval	1377192003_E.AVG_Signal	1377192003_E.Detection Pval	1377192003_F.AVG_Signal	1377192003_F.Detection Pval	1377192004_A.AVG_Signal	1377192004_A.Detection Pval	1377192004_B.AVG_Signal	1377192004_B.Detection Pval	1377192004_C.AVG_Signal	1377192004_C.Detection Pval	1377192004_D.AVG_Signal	1377192004_D.Detection Pval	1377192004_E.AVG_Signal	1377192004_E.Detection Pval	1377192004_F.AVG_Signal	1377192004_F.Detection Pval	1377192007_A.AVG_Signal	1377192007_A.Detection Pval	1377192007_B.AVG_Signal	1377192007_B.Detection Pval	1377192007_C.AVG_Signal	1377192007_C.Detection Pval	1377192007_D.AVG_Signal	1377192007_D.Detection Pval	1377192007_E.AVG_Signal	1377192007_E.Detection Pval	1377192007_F.AVG_Signal	1377192007_F.Detection Pval	1377192008_A.AVG_Signal	1377192008_A.Detection Pval	1377192008_B.AVG_Signal	1377192008_B.Detection Pval	1377192008_C.AVG_Signal	1377192008_C.Detection Pval	1377192008_D.AVG_Signal	1377192008_D.Detection Pval	1377192008_E.AVG_Signal	1377192008_E.Detection Pval	1377192008_F.AVG_Signal	1377192008_F.Detection Pval	1377192013_A.AVG_Signal	1377192013_A.Detection Pval	1377192013_B.AVG_Signal	1377192013_B.Detection Pval	1377192013_C.AVG_Signal	1377192013_C.Detection Pval	1377192013_D.AVG_Signal	1377192013_D.Detection Pval	1377192013_E.AVG_Signal	1377192013_E.Detection Pval	1377192013_F.AVG_Signal	1377192013_F.Detection Pval	1377192014_A.AVG_Signal	1377192014_A.Detection Pval	1377192014_B.AVG_Signal	1377192014_B.Detection Pval	1377192014_C.AVG_Signal	1377192014_C.Detection Pval	1377192014_D.AVG_Signal	1377192014_D.Detection Pval	1377192014_E.AVG_Signal	1377192014_E.Detection Pval	1377192014_F.AVG_Signal	1377192014_F.Detection Pval	1377192019_A.AVG_Signal	1377192019_A.Detection Pval	1377192019_B.AVG_Signal	1377192019_B.Detection Pval	1377192019_C.AVG_Signal	1377192019_C.Detection Pval	1377192019_D.AVG_Signal	1377192019_D.Detection Pval	1377192019_E.AVG_Signal	1377192019_E.Detection Pval	1377192019_F.AVG_Signal	1377192019_F.Detection Pval	1377192020_A.AVG_Signal	1377192020_A.Detection Pval	1377192020_B.AVG_Signal	1377192020_B.Detection Pval	1377192020_C.AVG_Signal	1377192020_C.Detection Pval	1377192020_D.AVG_Signal	1377192020_D.Detection Pval	1377192020_E.AVG_Signal	1377192020_E.Detection Pval	1377192020_F.AVG_Signal	1377192020_F.Detection Pval
negative	1740471	96.88012	0.05631188	88.71147	0.07178218	92.87759	0.02784653	86.57707	0.01732673	77.43	0.04517327	80.60268	0.04517327	98.87977	0.09777228	90.6744	0.08972772	93.04416	0.01670792	97.74976	0.06188119	97.05032	0.03465347	95.16718	0.0210396	88.87966	0.07054456	97.02731	0.05012376	90.99168	0.1181931	90.35422	0.1070545	98.58345	0.04579208	97.12799	0.05631188	89.25172	0.08787129	87.30512	0.1113861	99.05409	0.05507426	93.41348	0.06806931	95.19508	0.08168317	96.03521	0.05569307	107.1683	0.0470297	98.23212	0.04207921	97.83725	0.02908416	97.23812	0.03712871	85.48343	0.1509901	88.02962	0.1101485	99.13252	0.06311882	92.50659	0.1089109	103.3411	0.02537129	101.4101	0.03032178	129.1607	0.0625	106.6695	0.07240099	106.4436	0.137995	110.6716	0.07425743	94.53853	0.1472772	98.12463	0.1101485	75.62806	0.3180693	97.14327	0.1064356	96.25032	0.06126238	93.21131	0.0990099	81.36203	0.2506188	97.88333	0.05445544	94.71774	0.09405941	102.2489	0.06002475
negative	2640672	67.94079	0.6293317	75.95314	0.2388614	58.89713	0.6943069	46.96174	0.8719059	43.58552	0.9189357	43.79858	0.9467822	69.5844	0.8248762	70.92298	0.5668317	58.93959	0.6553218	74.97266	0.4665841	59.27156	0.8558168	58.59969	0.7029703	57.42606	0.8434406	66.85619	0.6256188	78.59701	0.3558168	79.75484	0.2970297	72.25599	0.4146039	72.14783	0.4597772	60.54224	0.8527228	71.70516	0.4443069	74.76306	0.4591584	72.71706	0.4368812	72.82653	0.5377475	74.90926	0.365099	77.94915	0.542698	75.56586	0.3180693	71.67787	0.3824258	68.21267	0.4696782	65.73009	0.7679455	69.27359	0.5990099	78.90562	0.3613862	72.67768	0.6652228	64.72634	0.7153465	76.54596	0.3131188	90.17267	0.8056931	80.66313	0.5618812	84.79596	0.5742574	83.75983	0.5123762	63.0903	0.917698	74.20577	0.6379951	64.74413	0.6639851	73.44418	0.6126238	74.36681	0.4492574	77.18617	0.4300742	75.50029	0.4127475	70.9586	0.5977723	74.91885	0.5445545	72.5354	0.6089109
negative	102640672	106.6397	0.02289604	100.4479	0.02722772	95.1101	0.02413366	72.76032	0.09529703	69.59816	0.1107673	64.46416	0.2772277	103.6817	0.06435644	98.7982	0.03898515	82.51397	0.05383663	104.0011	0.0365099	94.68858	0.04455446	87.8206	0.04455446	99.27222	0.02908416	99.8278	0.04084158	105.5937	0.03465347	100.7754	0.04888614	111.4796	0.01608911	104.3272	0.03279703	104.4452	0.02351485	108.2598	0.02289604	105.3554	0.03217822	113.9646	0.01485149	102.2573	0.04455446	102.4099	0.03279703	103.2898	0.06683169	87.84165	0.09344059	91.49797	0.05940594	94.52251	0.04579208	90.10716	0.09591584	115.6664	0.01423267	108.2869	0.02660891	100.401	0.05693069	103.7924	0.02351485	94.61509	0.06126238	119.7686	0.1194307	111.3094	0.05136139	121.5097	0.0470297	129.4624	0.02537129	99.56171	0.1027228	95.23319	0.137995	104.4069	0.02722772	111.8523	0.03341584	105.0179	0.02970297	90.40457	0.1280941	97.30585	0.06188119	106.4991	0.03094059	105.8074	0.03836634	103.6803	0.05383663
negative	5890605	74.0701	0.394802	77.01144	0.2141089	72.71926	0.2178218	48.58559	0.8236386	54.18437	0.5600247	53.61303	0.6961634	78.51023	0.5309406	94.69576	0.05816832	69.35954	0.2586634	78.06004	0.3582921	70.66698	0.4554456	71.36213	0.2561881	77.47574	0.2054455	79.63864	0.2165842	78.56801	0.3564357	79.24693	0.3100247	82.86436	0.1571782	70.19791	0.5321782	76.50026	0.2747525	75.34908	0.3292079	71.34577	0.5810643	75.3045	0.3459159	80.15876	0.2982673	76.01311	0.3292079	85.34595	0.2957921	78.37978	0.2438119	77.61382	0.2141089	63.59013	0.6324257	76.85609	0.355198	84.28761	0.1615099	63.84203	0.8756188	82.09464	0.3242574	78.86292	0.2320545	75.0818	0.3632426	107.0545	0.3149753	80.14699	0.5798267	115.3059	0.07054456	95.31173	0.2178218	102.4497	0.07982673	86.6144	0.2759901	75.02493	0.3372525	104.1797	0.05878713	82.4696	0.2122525	80.48971	0.315594	75.18687	0.4251238	90.87534	0.09282178	78.70934	0.4053218	70.50444	0.6751238
negative	2190025	58.54747	0.917698	65.14126	0.6076733	60.13251	0.6478961	54.75909	0.5940594	55.07667	0.5241337	54.87247	0.6528465	75.72601	0.6305693	70.09258	0.5971535	50.7792	0.8966584	61.02385	0.9251238	71.04951	0.4368812	61.33119	0.6014851	59.32545	0.7933168	68.6877	0.5569307	72.92037	0.5346535	68.08235	0.6627475	64.61472	0.7060643	62.86188	0.7871287	65.06181	0.6943069	72.65089	0.4121287	73.88471	0.4894802	68.72426	0.5903465	67.55126	0.7190594	64.06505	0.7431931	65.36485	0.9214109	66.78583	0.6534653	63.39956	0.7153465	58.72346	0.8131188	61.8497	0.8830445	70.24864	0.5594059	65.07913	0.8446782	68.80941	0.8013614	68.52174	0.5625	57.77176	0.9146039	99.52128	0.5167079	73.35851	0.8013614	78.63538	0.7605198	73.83056	0.8075495	82.80763	0.365099	71.15192	0.7271039	64.36777	0.6745049	65.48211	0.8409653	65.94396	0.7766089	68.8465	0.7493812	63.78679	0.8446782	70.16324	0.6280941	73.27399	0.6027228	68.0539	0.7549505
negative	102190025	101.1575	0.03712871	88.68662	0.07240099	88.41804	0.04764852	74.93046	0.07178218	74.20039	0.06002475	78.95728	0.05507426	114.2846	0.03217822	93.52292	0.06806931	82.49967	0.05445544	105.2306	0.03155941	93.22856	0.04826733	88.56334	0.04084158	97.61081	0.03279703	110.1604	0.01794554	106.5666	0.03217822	102.233	0.04146039	102.8629	0.02784653	106.8061	0.0259901	101.3466	0.02846535	92.59438	0.07178218	108.0396	0.02660891	90.71549	0.08663366	99.44673	0.05631188	102.7662	0.03217822	119.3023	0.01856436	93.68069	0.06126238	97.6009	0.03032178	96.63726	0.03960396	93.33992	0.07240099	100.9236	0.03774752	108.914	0.02537129	100.9064	0.05445544	90.93025	0.07240099	102.9283	0.02537129	145.243	0.01918317	117.7133	0.03279703	105.8091	0.1417079	117.1497	0.05507426	108.6989	0.05074257	123.6562	0.02227723	96.05136	0.05445544	107.7665	0.0470297	105.6943	0.02846535	96.82655	0.07363861	101.4383	0.04455446	98.91515	0.04888614	102.433	0.05631188	113.1252	0.0259901
negative	103840097	57.57485	0.9325495	57.21611	0.8793317	57.87978	0.7252475	53.18942	0.6571782	50.18066	0.7184406	54.57568	0.6608911	68.47904	0.8521039	68.20662	0.6639851	50.43707	0.9053218	61.25297	0.9232673	55.55848	0.9418317	48.60116	0.9523515	54.4466	0.9207921	59.97355	0.8415841	60.09907	0.9214109	65.75577	0.7382426	71.17767	0.4418317	56.68246	0.9350247	61.9195	0.802599	60.18785	0.8477723	59.91026	0.9183168	64.48871	0.7506188	59.89653	0.9189357	56.04601	0.9288366	72.00873	0.7450495	66.17871	0.6794555	61.98958	0.7710396	58.45779	0.8236386	60.00448	0.9207921	62.54841	0.8230198	66.21218	0.8118812	66.27024	0.8657178	51.97328	0.9870049	65.36502	0.7221535	97.83402	0.5717822	76.30061	0.7103961	76.92274	0.8087871	77.4307	0.717203	69.37714	0.7691832	56.92382	0.9752475	62.80643	0.7320545	63.77964	0.8805693	64.55606	0.8205445	62.56205	0.9115099	65.58748	0.7883663	64.09047	0.8434406	69.48601	0.7438119	74.69437	0.5278465
negative	101170440	72.19837	0.4560643	57.72631	0.8700495	65.95078	0.4084159	65.19452	0.2196782	62.86469	0.2388614	61.59389	0.3675742	84.80753	0.3273515	69.59686	0.6157178	65.72914	0.3725247	68.87219	0.7054455	74.54829	0.3199258	67.75443	0.3663366	68.10863	0.4480198	64.49308	0.7097772	76.38859	0.4146039	72.99936	0.490099	65.81412	0.6615099	73.85574	0.407797	78.98491	0.2252475	70.91306	0.4715346	73.2919	0.5086634	68.65636	0.5928218	82.60326	0.2382426	64.43359	0.7289604	73.1858	0.6980198	63.86215	0.7493812	65.35349	0.6379951	69.82865	0.407797	72.82116	0.4845297	67.92145	0.6571782	72.61192	0.5792079	80.34142	0.3824258	67.85248	0.592203	68.03271	0.6373762	96.94083	0.5971535	78.94556	0.625	77.18584	0.8007426	87.30483	0.3978961	72.96452	0.6689357	67.11112	0.8440594	63.46954	0.7116337	74.32421	0.5810643	69.9821	0.6262376	73.69946	0.5600247	68.30613	0.6794555	74.66355	0.457302	75.38709	0.5204208	71.57528	0.6404703
negative	1170440	70.12982	0.5451733	70.36904	0.4152228	58.68517	0.7029703	62.67221	0.2865099	63.65071	0.220297	57.84981	0.5191832	74.99394	0.6565594	80.35217	0.2493812	68.96204	0.2710396	77.71375	0.371906	78.53299	0.2066832	63.30801	0.5210396	57.08648	0.8521039	75.54507	0.3193069	73.75916	0.5074257	63.45725	0.8118812	61.82374	0.7945545	75.61056	0.3502475	67.6944	0.5785891	69.52958	0.5284653	75.7273	0.4337871	62.35781	0.8199257	71.46577	0.5866337	73.06799	0.4263614	89.77322	0.1961634	73.67774	0.3824258	68.96574	0.4808168	68.41998	0.4610148	79.92931	0.2667079	58.99281	0.9071782	74.56876	0.5012376	75.46747	0.5631188	65.74535	0.6763614	72.35464	0.4647277	104.7526	0.3725247	85.39819	0.4183168	85.9194	0.5451733	83.79367	0.5111386	79.89783	0.4591584	68.07108	0.8211634	66.32565	0.6107673	74.91915	0.5606436	66.35989	0.7605198	79.7578	0.3329208	74.95461	0.4350247	82.37072	0.2246287	71.38799	0.6769802	73.67031	0.5600247
negative	103060685	94.2691	0.06745049	98.68581	0.03155941	88.09481	0.04950495	73.28936	0.09096535	76.26295	0.0519802	83.28309	0.03032178	106.8123	0.05012376	90.91824	0.08725248	82.14102	0.05631188	100.0148	0.04888614	92.28398	0.05383663	90.59476	0.03217822	90.00329	0.06311882	90.65823	0.08353961	99.13623	0.05878713	95.05943	0.07240099	101.6463	0.03403465	93.47959	0.08044554	89.96156	0.08353961	88.85847	0.09839109	90.78716	0.1194307	107.125	0.02413366	99.13538	0.05816832	88.24344	0.1113861	100.4971	0.07858911	91.03032	0.07549505	91.8746	0.05754951	84.33871	0.09777228	92.94154	0.07425743	98.92113	0.04331683	90.55935	0.1212871	89.91098	0.1460396	78.32713	0.2413366	97.1547	0.04826733	137.356	0.03465347	117.6981	0.03341584	109.2826	0.1107673	103.2541	0.125	96.76225	0.1237624	104.0102	0.07054456	106.1833	0.02475248	92.84195	0.1553218	93.312	0.07549505	103.9836	0.03898515	87.98949	0.1293317	95.49837	0.06683169	109.623	0.02351485	106.7581	0.04269802
negative	3060685	80.17892	0.2184406	68.9801	0.4665841	72.83014	0.2134901	64.86356	0.2277228	59.71251	0.3347772	71.27614	0.1318069	95.09963	0.1293317	80.16315	0.2549505	77.81412	0.08910891	89.44353	0.1188119	83.2663	0.1274752	73.61056	0.2023515	74.59085	0.2636138	69.39445	0.5309406	81.09484	0.2784654	73.68479	0.467203	86.73858	0.1064356	77.60327	0.2908416	97.25802	0.04022277	79.33681	0.2320545	78.49923	0.3539604	83.77148	0.1503713	80.34973	0.2933168	75.18282	0.3576733	84.12675	0.3236386	80.82346	0.1912129	76.33311	0.2456683	79.66111	0.1584158	82.37885	0.2060644	83.05015	0.1881188	84.42246	0.2295792	82.23588	0.3186881	72.18282	0.417698	76.43503	0.3143564	109.7273	0.2611386	97.03034	0.1423267	96.28105	0.2852723	78.67923	0.6757426	71.5971	0.7103961	85.15937	0.3032178	80.16938	0.2190594	75.71861	0.5371287	78.58247	0.3063119	79.90447	0.3285891	87.76775	0.1330446	73.74795	0.4913366	90.46323	0.1392327	92.48576	0.1194307
negative	6180056	49.99594	0.9931931	50.58055	0.9696782	49.33192	0.9443069	40.45832	0.9690594	41.04639	0.9548267	42.99564	0.957302	60.30481	0.9758663	48.05515	0.9981436	49.78584	0.917698	59.33704	0.9467822	52.01338	0.9752475	47.20002	0.9653465	47.30456	0.9931931	51.30251	0.9771039	52.00706	0.9925743	51.66773	0.9870049	57.79329	0.8978961	52.75065	0.9746287	51.17586	0.9832921	54.80791	0.9566832	58.23215	0.9418317	49.5242	0.9938119	49.38599	0.9962871	47.30936	0.9944307	56.23239	0.9944307	49.17468	0.9962871	53.03833	0.9603961	45.09721	0.9962871	52.25794	0.990099	53.49748	0.9746287	55.20338	0.9863861	55.39467	0.9925743	44.45818	1	51.14626	0.9845297	72.28865	0.9969059	64.34324	0.9597772	62.20085	0.9925743	62.95436	0.9665841	58.13787	0.9758663	56.70493	0.9764851	56.736	0.8873762	57.92151	0.9641089	55.87588	0.9783416	51.22303	0.9981436	49.034	0.9987624	55.41771	0.9758663	55.10867	0.9919555	59.66123	0.9492574
negative	770717	75.85555	0.3384901	61.67057	0.7277228	65.28728	0.434406	55.54401	0.5569307	54.45027	0.5501238	56.82315	0.5649753	80.50702	0.4597772	71.17019	0.5563119	55.47118	0.7902228	78.47272	0.3384901	77.37137	0.2308168	67.41099	0.3768564	66.82816	0.5006188	60.60722	0.8273515	75.19733	0.4548267	78.09173	0.342203	78.47608	0.2376238	74.34569	0.3873762	72.11021	0.4127475	67.61591	0.592203	82.59781	0.2438119	68.1022	0.6126238	80.79897	0.2834159	73.88425	0.4003713	79.35795	0.4938119	68.38898	0.5810643	75.56551	0.2623762	73.52309	0.3106436	79.49583	0.2809406	66.39334	0.7085396	83.45936	0.2475248	88.08232	0.1788366	73.76297	0.3681931	71.00794	0.509901	96.85539	0.6033416	91.03195	0.2537129	75.21059	0.8465347	90.18871	0.3261138	64.1399	0.8997525	97.49389	0.1157178	75.6226	0.3186881	93.95741	0.1367574	79.34988	0.2858911	76.74815	0.4455445	79.74268	0.2852723	78.00159	0.3434406	73.04669	0.6089109	68.82744	0.7326733
negative	100770717	71.22851	0.4981436	71.49235	0.3787129	64.23676	0.4733911	68.32606	0.1627475	61.38865	0.2865099	64.68892	0.269802	86.19955	0.2914604	69.1066	0.6342822	68.01628	0.2951733	71.93208	0.595297	67.09212	0.5884901	62.81115	0.5420792	67.28559	0.4814357	74.06462	0.365099	69.43014	0.6639851	77.87702	0.3459159	68.31734	0.5532178	72.5962	0.4455445	70.4715	0.4659654	81.12635	0.1924505	75.61532	0.4368812	68.36421	0.6033416	66.1689	0.7660891	77.37119	0.2939357	90.0163	0.1899752	75.30193	0.3279703	70.55096	0.4170792	75.68152	0.2512376	71.12701	0.5532178	77.10584	0.322401	82.17468	0.279703	79.35658	0.4146039	72.78566	0.394802	70.15889	0.5365099	118.3269	0.1280941	89.00926	0.3069307	93.24911	0.3490099	87.59048	0.3824258	83.53535	0.3434406	92.15957	0.1788366	71.65141	0.4294555	69.00731	0.7537129	77.94674	0.3199258	68.26927	0.7679455	77.07576	0.3613862	72.1197	0.5495049	80.09113	0.3595297	68.96084	0.7258663
negative	104850465	69.35328	0.5773515	58.09735	0.8601485	64.94724	0.4461634	55.95107	0.5402228	49.53006	0.7462871	58.49753	0.4975247	75.39568	0.6417079	71.1983	0.5550743	58.84515	0.6590347	67.02519	0.7722772	68.51901	0.5321782	59.04361	0.6819307	62.70187	0.6540841	64.78066	0.7004951	64.87991	0.8125	66.14737	0.7271039	74.38776	0.3477723	70.9795	0.5037129	63.14766	0.7629951	66.4808	0.6392327	76.1191	0.4195544	68.44279	0.5996287	67.36679	0.7271039	62.76397	0.7840347	83.45309	0.345297	66.70514	0.6584159	65.62276	0.6219059	56.66067	0.8706683	71.8571	0.5235149	69.55682	0.5816832	85.55798	0.2029703	73.69356	0.6386139	68.47929	0.5649753	69.45242	0.5662129	88.75246	0.8347772	70.66838	0.8743812	90.10349	0.4300742	70.03755	0.8904703	73.1395	0.6639851	88.19735	0.2456683	66.82423	0.5971535	73.99693	0.5940594	69.98637	0.625	76.45008	0.4535891	79.14008	0.2988862	78.28924	0.3310643	74.3328	0.5674505	69.85811	0.6967822
negative	4850465	82.68034	0.174505	86.19908	0.08601485	75.39217	0.1652228	74.06851	0.08106436	72.51404	0.0730198	75.60846	0.07982673	97.64097	0.1058168	86.14492	0.1417079	69.29527	0.2623762	81.12156	0.2629951	84.78764	0.1113861	79.00357	0.1113861	83.4397	0.1107673	81.59669	0.177599	79.94333	0.3075495	78.78374	0.3254951	87.09964	0.102104	84.83829	0.1522277	84.98055	0.1231436	75.48619	0.3261138	83.16295	0.2345297	86.93894	0.1107673	89.29967	0.1398515	81.55522	0.1998762	90.45977	0.1813119	87.60899	0.09591584	77.27015	0.2221535	78.87282	0.1714109	85.00859	0.1608911	88.94492	0.09962871	91.33636	0.1157178	83.93484	0.2704208	78.00437	0.2487624	71.74662	0.4826733	123.4734	0.09405941	86.18736	0.3836634	113.1608	0.08168317	100.7783	0.1472772	92.28878	0.1689356	87.78149	0.2549505	75.47634	0.322401	91.21252	0.1782178	87.19373	0.1392327	93.13359	0.09962871	82.36566	0.2326733	89.83693	0.1070545	84.30948	0.2481436	78.34958	0.3991337
negative	7050601	94.83107	0.06311882	94.62364	0.04579208	92.29846	0.03032178	88.03458	0.01361386	86.79559	0.01361386	98.1351	0.003094059	98.064	0.102104	106.1823	0.02289604	91.01852	0.02165841	94.18738	0.07673267	96.2366	0.0365099	101.8258	0.008663367	91.67764	0.05569307	98.33306	0.04641089	97.20069	0.06806931	106.0382	0.02784653	96.31776	0.05321782	104.039	0.03465347	101.3009	0.02908416	89.78867	0.09282178	111.5124	0.01980198	96.97771	0.04950495	100.408	0.05259901	80.66371	0.2153465	110.6568	0.03217822	120.084	0.0105198	99.95396	0.02351485	89.85535	0.06806931	98.63731	0.04331683	92.03529	0.07982673	97.13036	0.07487623	93.93195	0.09839109	80.90419	0.1881188	82.54475	0.1769802	142.461	0.02537129	110.5	0.05507426	117.3572	0.06064356	109.5213	0.07858911	116.2473	0.02970297	104.5189	0.06745049	87.88603	0.1132426	77.01391	0.5030941	97.1348	0.05754951	94.75858	0.08725248	94.96838	0.07116336	96.2712	0.06311882	96.61361	0.08168317	96.55824	0.08539604
negative	107050601	74.43565	0.3793317	66.65125	0.5513614	75.06861	0.1732673	59.15726	0.4102723	62.70444	0.2425743	66.27407	0.2264851	76.76008	0.5903465	82.79756	0.2017327	70.43919	0.2295792	73.76241	0.5142327	81.45932	0.1528465	70.99036	0.269802	69.80746	0.384901	81.29322	0.1831683	77.06835	0.3997525	70.4435	0.5835396	72.66814	0.3929456	69.87736	0.5402228	75.24553	0.3069307	73.93849	0.3663366	75.92354	0.4288366	71.752	0.4684406	73.75322	0.496906	83.07596	0.1763614	79.09129	0.5024753	82.21873	0.1683168	66.46182	0.5853961	62.49361	0.6745049	78.15016	0.3205445	68.81768	0.6169555	79.42382	0.3465346	77.47502	0.4820544	74.19566	0.3527228	75.21378	0.3613862	109.1859	0.2741337	83.41454	0.4771039	91.026	0.404703	82.66749	0.5451733	78.21513	0.5117574	81.86684	0.394802	68.9304	0.5167079	77.79911	0.4845297	67.90901	0.6980198	78.37619	0.384901	82.32265	0.2339109	70.00286	0.6342822	70.1839	0.7159653	76.68218	0.4597772
negative	4200408	76.14962	0.3279703	67.57313	0.5235149	63.06226	0.5284653	52.55822	0.677599	57.53131	0.4096535	55.73494	0.6188119	81.07758	0.4430693	68.11666	0.6714109	61.65512	0.5253713	70.51907	0.6466584	65.72376	0.644802	61.97055	0.5748762	67.76526	0.4634901	74.49734	0.3527228	76.47076	0.4139852	63.71361	0.8056931	68.06718	0.5674505	76.90952	0.3131188	68.56374	0.5383663	74.94672	0.3415841	73.79142	0.4956683	70.072	0.5321782	74.34881	0.4746287	67.09566	0.6373762	83.92789	0.332302	67.50726	0.6231436	66.05422	0.6039604	61.79605	0.6967822	71.17817	0.5501238	75.68308	0.3688119	75.52851	0.4659654	81.48893	0.3440594	67.515	0.6033416	68.61771	0.6120049	103.18	0.4053218	80.2151	0.5761139	96.14577	0.2883663	74.67813	0.7790841	70.27538	0.7481436	80.47695	0.4368812	68.48315	0.5315594	72.18998	0.654703	65.83776	0.7803218	79.26717	0.3508663	81.4147	0.2487624	69.95827	0.6361386	76.47453	0.4820544	67.68893	0.7629951
negative	6100338	72.96149	0.4300742	67.34196	0.5303218	54.83739	0.8298267	55.06816	0.5761139	52.55362	0.6144802	56.9042	0.5587871	82.14717	0.407797	75.65434	0.3910891	64.39262	0.4201733	71.89665	0.5959159	70.8445	0.4455445	58.54114	0.7035891	73.69315	0.2846535	72.98732	0.3917079	77.50636	0.3830445	73.70576	0.4659654	78.01011	0.2518564	77.0708	0.3069307	70.94021	0.4498762	83.94723	0.1516089	77.7604	0.3756188	75.7785	0.3316832	97.5904	0.06868812	74.83131	0.3675742	82.54706	0.3743812	68.27348	0.5872525	64.87228	0.6615099	72.22102	0.3391089	72.07821	0.5191832	67.9444	0.6553218	61.55936	0.9232673	90.0401	0.1435644	73.68018	0.3694307	78.01449	0.2660891	100.6065	0.4845297	81.6881	0.5321782	82.20838	0.6516089	87.51186	0.3873762	82.77066	0.3663366	74.44777	0.6299505	74.07054	0.3644802	85.96001	0.2722772	88.81364	0.1188119	77.35255	0.4226485	74.60802	0.4443069	70.39443	0.6188119	78.83624	0.3997525	79.44672	0.3688119
negative	106100338	81.78575	0.1924505	77.10195	0.210396	70.54079	0.2629951	70.37363	0.1268564	56.78664	0.4356436	70.42178	0.1466584	80.30418	0.467203	79.6489	0.2654703	70.70338	0.2215347	73.6711	0.5210396	76.41643	0.2592822	68.08325	0.3570544	66.98978	0.4938119	79.9885	0.2079208	85.18667	0.197401	75.62881	0.4102723	81.37939	0.1837871	81.59233	0.2011139	79.15157	0.2227723	75.26342	0.332302	83.53108	0.227104	77.50809	0.2766089	80.94831	0.2766089	81.08522	0.2085396	83.97321	0.3298267	76.93365	0.2747525	70.19817	0.4356436	76.30056	0.237005	92.43467	0.07920792	84.55959	0.157797	86.69591	0.1825495	93.63966	0.102104	79.31379	0.2178218	73.33516	0.4300742	112.1968	0.2110149	95.94077	0.1602723	95.28101	0.3056931	94.74622	0.230198	83.36269	0.3496287	100.7705	0.08353961	76.62734	0.2920792	84.94134	0.2982673	71.13261	0.5798267	76.16437	0.4659654	77.15117	0.3582921	71.06472	0.5915841	75.89372	0.5043317	86.28551	0.207302
negative	106370253	77.71611	0.292698	71.55894	0.3737624	70.47987	0.2636138	65.24859	0.2178218	63.57101	0.2240099	63.88559	0.2951733	80.12147	0.4740099	78.86457	0.2908416	69.44134	0.2561881	80.20705	0.2939357	74.60005	0.3174505	68.58246	0.3372525	66.55052	0.5117574	73.35271	0.3842822	77.83099	0.3737624	90.01411	0.1107673	75.49249	0.3186881	81.90472	0.1961634	72.53959	0.3978961	80.85615	0.1986386	76.48475	0.4084159	74.04242	0.3904703	83.98761	0.2178218	70.77614	0.4993812	86.56992	0.2623762	77.2496	0.2667079	71.70815	0.3805693	80.04659	0.1534653	80.5334	0.2518564	84.11529	0.1658416	86.68272	0.1831683	87.06516	0.2017327	75.26122	0.3236386	74.89541	0.3694307	119.0419	0.125	97.01245	0.1429455	106.4936	0.1373762	105.2646	0.1082921	95.47733	0.1386139	91.13152	0.1930693	72.16677	0.4127475	80.63864	0.4003713	83.48041	0.1918317	82.41919	0.2728961	90.08191	0.1027228	78.13196	0.3360148	86.35038	0.2054455	83.93958	0.2512376
negative	6370253	65.39965	0.7264851	70.14938	0.4263614	58.11294	0.720297	54.54758	0.6045792	49.56666	0.7438119	54.38251	0.6701733	68.85681	0.8446782	66.09734	0.7475247	57.55379	0.7141089	69.93987	0.6695545	58.28231	0.8811881	57.59008	0.7413366	53.79052	0.9313119	61.22503	0.8081683	54.23413	0.9789604	76.96672	0.3737624	61.69544	0.7995049	65.68496	0.6943069	63.23674	0.7592822	61.45792	0.8106436	60.23805	0.9152228	67.76277	0.6243812	67.55453	0.7178218	59.83025	0.8638614	71.43407	0.7673267	61.30834	0.8366337	60.35813	0.8230198	60.4931	0.7481436	66.81058	0.720297	61.94267	0.8440594	73.97917	0.5272277	67.63155	0.8298267	61.21603	0.8353961	62.7416	0.8081683	105.3176	0.3595297	65.56289	0.9486386	89.47429	0.4480198	72.98003	0.832302	73.14994	0.6633663	76.12162	0.5649753	62.10796	0.7543317	66.14599	0.8242574	66.88619	0.7413366	73.61649	0.5655941	68.12466	0.6881188	70.50858	0.6144802	59.82298	0.957302	72.87909	0.5928218
